Timestamp.abs;Timestamp.first;Timestamp.last;Sampling.min;Sampling.max;Any flag;Fault A flag;Fault B flag;Temperature;Humidity;Gate A.Top.mean;Gate A.Top.std;Gate A.Base.mean;Gate A.Base.std;Gate A.AI Freq mean;Gate A.AI Freq std;Gate A.Flags sum;Gate B.Top.mean;Gate B.Top.std;Gate B.Base.mean;Gate B.Base.std;Gate B.AI Freq mean;Gate B.AI Freq std;Gate B.Flags sum;Fault A.Pulse Width.max;Fault A.Pulse Width.min;Fault B.Pulse Width.max;Fault B.Pulse Width.min;Voltage.mean;Voltage.std;Current.mean;Current.std
2024-09-03 09:44:11.371;561.25000;576.79999;100.00000k;100.00000k;FALSE;FALSE;FALSE;17.583831;48.600000;14.825908;546.22895m;-3.1944254;132.92178m;10.000119k;554.51195m;0.0000000;15.040740;539.68949m;-3.1418235;131.22585m;10.000121k;559.99019m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852241;520.81831u;330.02644m;19.826094u
2024-09-03 09:44:26.921;576.80000;592.44999;100.00000k;100.00000k;FALSE;FALSE;FALSE;17.100792;48.700000;14.818365;556.17023m;-3.1960790;136.01589m;10.000109k;526.71893m;0.0000000;15.039359;543.40534m;-3.1453944;133.99431m;10.000115k;560.90243m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852314;523.79470u;330.05834m;18.013864u
2024-09-03 09:44:42.571;592.45000;608.04999;100.00000k;100.00000k;FALSE;FALSE;FALSE;16.631477;48.800000;14.825204;525.07426m;-3.1982470;133.79059m;10.000114k;530.70047m;0.0000000;15.042459;535.82510m;-3.1462612;131.61606m;10.000118k;551.22537m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852278;523.11580u;330.09637m;14.141497u
2024-09-03 09:44:58.171;608.05000;623.59999;100.00000k;100.00000k;FALSE;FALSE;FALSE;16.196438;48.700000;14.817684;560.89236m;-3.2000830;135.50125m;10.000111k;541.83913m;0.0000000;15.037485;540.69068m;-3.1490545;134.85619m;10.000120k;579.42600m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852165;520.32132u;330.12337m;14.447752u
2024-09-03 09:45:13.721;623.60000;639.19999;100.00000k;100.00000k;FALSE;FALSE;FALSE;15.775106;48.700000;14.824412;525.49685m;-3.2017194;133.64177m;10.000120k;559.13098m;0.0000000;15.043717;534.70875m;-3.1499383;131.42908m;10.000120k;559.98418m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852161;521.85426u;330.16782m;18.847556u
2024-09-03 09:45:29.321;639.20000;654.64999;100.00000k;100.00000k;FALSE;FALSE;FALSE;15.315076;48.600000;14.814732;555.65572m;-3.2043215;136.37630m;10.000114k;551.73991m;0.0000000;15.035551;541.93768m;-3.1532862;134.69006m;10.000107k;512.53991m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852055;529.09167u;330.20327m;13.794227u
2024-09-03 09:45:44.771;654.65000;670.19999;100.00000k;100.00000k;FALSE;FALSE;FALSE;14.847421;48.600000;14.817499;551.62444m;-3.2053941;132.91577m;10.000117k;542.63989m;0.0000000;15.034555;547.60438m;-3.1533331;131.42187m;10.000123k;575.23536m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852106;512.80516u;330.24166m;15.397595u
2024-09-03 09:46:00.321;670.20000;685.79999;100.00000k;100.00000k;FALSE;FALSE;FALSE;14.338581;48.600000;14.823163;545.19757m;-3.2096189;135.93340m;10.000117k;544.79448m;0.0000000;15.040146;537.03750m;-3.1595480;133.81743m;10.000124k;566.60849m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852094;535.62619u;330.23403m;20.326451u
2024-09-03 09:46:15.921;685.80000;701.49999;100.00000k;100.00000k;FALSE;FALSE;FALSE;13.834680;48.600000;14.817379;540.64595m;-3.2102225;136.01082m;10.000110k;533.42586m;0.0000000;15.040377;534.09469m;-3.1590003;133.94861m;10.000115k;557.31343m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852054;521.16363u;330.29917m;40.422014u
2024-09-03 09:46:31.621;701.50000;717.04999;100.00000k;100.00000k;FALSE;FALSE;FALSE;13.321446;48.600000;14.816339;554.01310m;-3.2112203;133.87738m;10.000125k;578.54525m;0.0000000;15.034071;545.25689m;-3.1600027;132.69161m;10.000126k;583.70360m;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;14.852065;541.61214u;330.37389m;20.679398u
